Label,Email
ham, The request has been completed with all resources requested either completed  or rejected. You can view the details of the  request by clicking  http://itcapps.corp.enron.com/srrs/auth/emailLink.asp?ID=000000000021434&Page= MyReq.   
ham, let's talk in person
ham,X-bcc:  X-Folder: \kate symes 6-27-02\Notes Folders\Discussion threads X-Origin: SYMES-K X-FileName: kate symes 6-27-02.nsf   in P:trading/california/cascheduling/cash/position/ca/mar2001
ham," Thank you Vince.  I look forward to speaking with you tomorrow, and in meeting you on April 13th!  Regards,  Kate Szablya  Power Brokers, LLC Energy Search and Recruitment 303-716-2987 303-619-7589 cell 303-716-3426 fax www.powerbrokersllc.com"
ham,"	TASK ASSIGNMENT   Status:		completed  Task Priority:		2 Task Due On:		5/21/2001 Task Start Date:	5/21/2001 "
spam, http://www.cmap.polytechnique.fr/~bacry/ftpPapers.html
ham,X-bcc:  X-Folder: \Matthew_Lenhart_Nov2001\Notes Folders\Sent X-Origin: LENHART-M X-FileName: mlenhar.nsf  just wanted to let you know i got back from cayman yesterday and it was low  77 hi 85.  it is going to rock.
ham," Hi guys,  Just wanted to check to see if there is a ""go by"" affiliate EPC contract,  destined to be 97 10 compliant?  I'm ready to start working on it from ENA's  standpoint.  Thanks,  Kay"
ham," Hi Dana,  Here is a copy of your review to read over prior to our meeting.  Thanks, Marnie   "
ham,X-Origin: Lenhart-M X-FileName: mlenhar.nsf  you spelled sholes wrong.
ham, Please put me in line for a flu shot. I would like one as soon as they are  available.
ham,X-Origin: Grigsby-M X-FileName: mgrigsb.nsf  You guys have no chance of building a strong presence here at Enron.  Susan  and I will make sure of it.  Stick to the Galant Night and Blancos.
ham,X-Origin: WHALLEY-G X-FileName: gwhalley.nsf  Crude 24X7 WTI Marketing Effort  Trade Count:  146  Trades   6.96  Million Barrels   5  Counterparties Transacting Today  27 Counterparties Transacting to Date      
ham, testing
ham," Hope,   You're the Best!!!!!! "
ham, Attached is a rough draft of the O&M Agreement 
ham, Here is the spreadsheet with the DCF analysis from CSFB. Ben 
ham," Here are the questions we have for you for tomorrow's conference call.  Look  forward to talking to you at 9:00am.  Thanks, Ben "
spam," This email is to let you know that the October 2001 version of NEWGen is available for download on www.rdionline.com.  If you do not want to receive this email please reply with unsubscribe me as the subject line.  Thank You,  The NEWGen Staff"
ham," Mark Ashbrook left me a message.  I am sure that he is seeking feedback on  his interview.  Do you want me to talk to him.  If not, his phone number is  773 935 5101.  Thanks  Hunter"
ham, rules of attraction    less than zero    glamorama  read in that order. 
spam, http://www.polska.ru/pl/galeria/images/dobrow.gif
ham, The promotional memo came out a few hours too late today for me to be able to  mention it when we talked this afternoon.  Congratulations on your promotion  to managing director!  --Sally 
ham,X-Origin: LAY-K X-FileName: klay.nsf  KLL has polled his sons and determined that the 4 games he is willing to sell  to Mr. Gage are as follows:    2/26  Portland Trailblazers 1/30  Miami Heat 1/13  Sacramento Kings 1/6  Utah Jazz 
ham, eat w/o me 2-night.  I do not expect to get to Houston until about 930 pm.   If you want we can still get a drink at Lizard's pub.    CKL
ham,"X-Origin: KEAN-S X-FileName: skean.nsf  maureen, here is the presentation simon, can we please get it on cd steve, good luck    Alhamd Alkhayat ENRON CORP. +1(713)853-0315"
ham,"X-Origin: Farmer-D X-FileName: dfarmer.nsf  Decrease Entex ROM   142509 dth by 6 days  = 855,054 67509 dth by 15 days = 1,012,635  total = 1,867,689"
ham,X-Origin: Farmer-D X-FileName: dfarmer.nsf   - CALPINE DAILY GAS NOMINATION 1.doc
spam, The weekly meeting scheduled for Thursday 10/18 has been rescheduled to Friday 10/19 from 11:00-12:00 at John Lavorato's request.  This meeting is very high priority.    La Donna x34379
ham, Doesn't it feel good to delegate?
ham,"  [IMAGE]	 Contribute to the Campaign  Resume  Please remove me from the mailing  list. 	 "
ham,"X-Origin: Germany-C X-FileName: cgerman.nsf  J-We bought 15,000/d from a 3rd party for 11/10 through 11/14. Please pull  from our TCO Pool #69593. Our daily forcasted noms will reflect this. C- Should we do this at GD 10-14 rather than IF FOM? "
ham," Hey Lizzie  Nicor is correct, Sitara #664380 s/b changed to reflect a Chicago Gas Daily Price flat, while Sitara #664363 s/b reflect a Chicago Gas Daily Price plus $0.01.   I have revised both tickets.  Thanks for your help, and also thank Darla. "
ham, What do you want for Fred Taylor -  do you see he is out for the first 2  weeks?
ham, You might as well write your name as to put your initials!  
ham, Here's where we stayed on our honeymoon  www.whalewatchinn.com
ham,"X-Origin: NEMEC-G X-FileName: gnemec.nsf  Brian, when do you think we can get these executed?  Mark"
ham," of course.  You should probably sit with Stacey, because she has the most  daisy chains and confirming to do.  Any day but Friday will do this week.   Let me know."
ham," Mark,  Attached are the latest.    "
ham, looks like your boy gore finally bowed out.  it is about time that guy  conceded the election.  why are you so stressed?  i bet that you are a stess  hound.  how nice is it in florida?  
ham," Some of my position is with the Alberta Term book, I will send you only the positions that I have directly with ENA. "
ham, Due to the current state of affairs we are canceling all of the Associate / Analyst recruiting.    Thank you for being such great team players!  We really appreciate your effort.  Please let me know if you have any questions.  Thank you!  Julie Kearney
ham, I will be out of the office until Monday the 7th of January.    If your request is urgent please send me an email and tell me so.
ham, I know the feeling
ham, Still Looking for an E-Commerce Solution?  [IMAGE]
spam," ? Bobette  Riner???????????????????????????????   Director, Traders News Indexes TradersNews Energy 713/647-8690 FAX:  713/647-7552 cell: 832/428-7008 bobette.riner@ipgdirect.com http://www.tradersnewsenergy.com ? ?"
spam, http://www.texassports.com/news/fbo/fbc/2001/02/28/983373802039.html
ham, Are you coming to the Enron Legal Conf.? I would really like to sit down with  you and talk about the strategy for managing Enron Europe's litigation.
ham,X-Origin: Buy-R X-FileName: rbuy.nsf  Probably a smart decision. Rick
ham, Please click on the URL below for Enron's 2001 Holiday Schedule.  http://home.enron.com:84/messaging/2001sched.jpg
ham, here you go   
ham,X-Origin: Taylor-M X-FileName: mtaylor.nsf  Check the weather reports.  USVI badly hit by hurricane Lenny....145mph winds......Clinton thinking of declaring a state of emergency.  B
ham,X-Origin: Love-P X-FileName: plove.nsf  I do not think I will be able to attend due to bid week.  We are usually  extremely busy during bidweek and we will be short handed.  Please advise of  any future sessions.  Thanks. PL
ham," Sara-  Start Date: 4 Aug 00 (Dates are rough, the deal is for 1 year)  Maturity Date: 4 Aug 01   Shares:  1,388,110 Price:  79.125"
ham, is it a problem if i take about an hour or so for lunch?   Edward C. Brady Enron Net Works Risk Management 713.853.5209 1.800.97ENRON ext.35209
spam," <http://www.har.com/search/condo/indexdetail.cfm?MLNUM=518049>	   this one has 4.5% financing"
ham, You're fired.
ham,Have a nice night. 
ham, Jerry: Here is the ICF confidentiality agreement that Stuart revised.  Hope this is  to your satisfaction.   Please let me know if you have any questions. Ben 
ham, my 2 and 11     Phillip M Love 08/15/2000 10:26 AM To: Eric Bass/HOU/ECT@ECT cc:   Subject: Re: your 2nd round pick    your second and third   
ham, hey hon: had a great time last night.  you're one ok chick. john
ham," Below is the info you requested:   Dr. Dorothy Roach  530 Wells Fargo  Houston, TX  77090   Phone:  281-444-4784  My wife's name is Evelyn - home phone is 713-856-7483.   I told Evelyn to  expect a call from your wife.  Have a Happy New Year's."
ham," There are two term, unit contingent deals and we will need the unit name to  include in the confirmation.  Thanks!  #598149 #598150"
ham," Chris,  Anne Koehler asked me to email the attached red-line assignment to you for  her review and revision.  Please call if you have any questions.  My phone  number is (713) 853-6895. "
ham, I've sent Sheila and Dale electronic copies of the documents.
ham," Sorry for the late notice, I forgot I had a dentist appointment at 3:00, I  can meet any other day this week.  Thanks  Larry"
ham," Here are two files that contain some of the deal parameters.  When asked to update links respond ""no.""     Thanks  Louis R. DiCarlo ENA Gas Structuring Phone: 713-345-4666 Email: louis.dicarlo@enron.com"
ham, I did not recieve your e-mail. My e-mail address is  Richard.B.Sanders@enron.com
ham, On Monday it will be time to check your pulse...
ham," Anyone here today??  Deliverd prices are about $12.75 right now, using Non NY  pricing."
ham,"X-Folder: \Jeff_Dasovich_Oct2001\Notes Folders\Notes inbox X-Origin: DASOVICH-J X-FileName: jdasovic.nsf  Please forward your schedules for next week [July 16 - 20] to me  by Monday morning, July 16th.  Thanks in advance,  Joseph"
spam, http://www.washingtonpost.com/wp-dyn/articles/A22448-2001Dec24.html
ham, Thanks.  It came through.  I should have 7/00 and 8/00 for you tomorrow.
spam,X-Origin: Bass-E X-FileName: ebass.nsf  http://www.utexas.edu/students/lhbsa/sounds/
spam,X-Origin: SHAPIRO-R X-FileName: rshapiro.nsf  http://www.gmu.edu/departments/economics/wew/01/energy.html
ham," Jarrod: I just made a few chnages. Carol      	Jarrod Cyprow 	06/23/2000 02:20 PM 		  		 To: Carol St Clair/HOU/ECT@ECT 		 cc:  		 Subject: Utilicorp ""See Attachment"" Confirmation     "
ham,X-Origin: HYVL-D X-FileName: dhyvl.nsf  Attached is a revised draft of the QNT confirm.    Russell Murrell (312) 541-1159 
ham,"	TASK ASSIGNMENT   Status:		completed  Task Priority:		2 Task Due On:		6/22/2001 Task Start Date:	6/21/2001 "
ham, FYI. Kathy is changing the address to 1400 Smith in the final version.   Kay
ham, We will take the MTM variance for 0010 - 441K - this is partially offset by  Central's variance.  This is related due to the changing fo the transport  book from GD-Central to Intra-Ontario. PL
ham," Hi Jason,  I had a fab time in Italy.  Food was marvellous and the view from out villa was spectacular.  I'll show you the photos sometime!!!  Andrea "
ham, Mark had the memo sent of Friday to the Executive Committee and all VPs.
spam, http://www.educationplanet.com/redirect?url=http://www.mathmistakes.com
ham," Vince, many thanks!  I will let our accounting department know.  Kim."
ham, Amerex West Checkout  No errors- Clean Checkout   Prebon West Checkout No errors-Clean Checkout   Bloomberg Checkout No errors-Clean Checkout    Thanks!! 
spam, Here are a couple of sites with info and forecasts on SMDs.  http://www.geolab.nrcan.gc.ca/geomag/e_forcas.html  http://www.sel.noaa.gov/today.html
ham," Short Term California Support for the weekend is as follows:  Serena (503) 804.7982  Home:503.226.1853  Phil (503) 701.9736   Home: 503.624.7995  Give a Call is you run into any problems, cong, etc.   Thanks for your help, Have an Excellent Weekend"
spam, http://www.cartoonbank.com/
ham,"  As we discussed, your interview with Tim Belden will be held at 10 a.m. in Mt. St. Helens.  "
ham," i think i met a few of your friends that night, but i don't remember who is who.  it seems like such a long time ago. any time is good for me next week.  let's get together on tuesday?  let me know if that is good for you. "
ham," Joe,  The quotes you sent me are located in O:\CurveValidation\Estate Reporting\Gas\BrokerQuotes, named 'AmerexglobalMM-DD-YY'  Tim Bowler"
ham," this deal is a flat deal, but was only put in on one leg as Sundays and  Holidays.  I have added the 2 other legs to show index Peak and index off peak"
ham," I sat down with the tech guys and wrote down every word... it seems to work fine. Perhaps a little slow but not that bad.	BT "
ham," A pair of eye glasses were found on a desk outside Karen Jones' office.  If  they are yours, come see me.  Thanks.  Teri Whitcomb - X7794."
ham, Mark   I know I promised you a weekly trading update.  I got a little distracted  this week.  I will get it done.  John
ham, John Dennis and I spoke last week but I had to canacel the Thurs meeting due to an  unexpected out of town trip.  Dennis is to call me to reschedule.  Sorry for  the delay and I'll let you know what comes about.   Elizabeth
spam,X-Origin: Whalley-L X-FileName: gwhalley.nsf  Any interest in this conference?   http://www.haas.berkeley.edu/citm/conferences/010522/   Vince
ham,Paula stated that all arrangements would be handled by her office.  This was done per the suggestion of Mark Frevert.  The meeting would be Downtown/Midtown
ham,"CALENDAR ENTRY:	REMINDER  Description: 	John's start date  Date:		5/29/2001 Time:		8:00 AM (Central Standard Time)  Chairperson:	Stacey W White  Detailed Description: "
ham," Hi again,  Could you send Rev 10 to Mike S?    Thanks,  Kay"
ham,X-Origin: Farmer-D X-FileName: dfarmer.nsf  (See attached file: HPLN1118.xls)   - HPLN1118.xls
